time,page,sender_name,content,photos,,videos,link,kdv,
2024/03/15,Chuyện của Hà Nội,Nguyễn Đăng Minh Quân,"Tự dưng thấy hiện tượng lạ, ló gọi là deja vu 🥹",https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/430414221_896133362310524_3072104824885178932_n.png?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGxEgDQz5941JtHpWSlT8U-6cJcCDlVK9jpwlwIOVUr2Gkd8L9is2VvLjSYCM_J8QqesqRQ7kEEwsqAPseJODjQ&_nc_ohc=jil21ee0SxoAX_R9zxA&_nc_oc=AdjSC-TD4H0ZwsEcJtaK9wCNCsMqk5SIrCDpDcqd-fjeoFargKzl5QLFz0m7A58jjZY&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTbuWW2jpgHHuFBpCYUD-1A471bG0C8zlya3xrkb9BEDA&oe=6631DE07 ,,,,Đạt,Duyệt
2024/03/15,Chuyện của Hà Nội,Thao Thu Giap,"Bài 1  | 15 . 04 . 2024 - Nhớ nhà |   Gần hết thứ 6 rồi, đến cuối tuần rồi, thế nhưng mình chẳng được về nhà. Thời tiết Hà Nội thay đổi, khiến mình khó chịu quá. Mũi thì sụt sịt, họng thì đau, lòng lại ngổn ngang suy nghĩ.   Những lúc thế này, thật muốn chạy về nhà.   Nhưng mình vẫn còn ca làm vào ngày mai. Bài vở mình vẫn chưa chuẩn bị xong, để thứ hai còn thuyết trình. Thành phố này có nhiều thứ để cản bước chân của mình thật đấy.   Mình mệt, muốn được ăn cháo gà mẹ nấu, uống thuốc bố mua. Lâu lắm rồi mình cũng chẳng nhìn thấy dáng vẻ lật đật của bà, ngó vào buồng xem mình ốm thế nào, rồi ngồi tỉ tê đủ thứ chuyện học hành, chồng con tương lai và cuộc sống.   Những ngày đi từ sớm đến khuya, mình không có nổi thời gian gọi điện về cho mẹ. Lúc rảnh cũng là lúc cả nhà tắt điện, đi nằm hết cả rồi. Ở quê ngủ sớm và dậy sớm lắm, chẳng giống ở thành phố đâu. Mẹ bảo mẹ nhớ mình lắm, mỗi ngày đều nhắn tin hỏi khi nào mình về.   Không biết từ bao giờ mà về nhà lại khó thế. Rõ ràng là nhà của mình cơ mà.   Chắc từ khi đi học Đại học.  Đường về nhà xa lắc xa lơ, đếm ngày về nhà cũng xa chẳng kém.   Từ Tết đến giờ, mình vẫn chưa được nghe lại tiếng mẹ càm ràm vì mình bừa bộn, lười ăn, suốt ngày cắm mặt vào điện thoại; tiếng nhạc bolero bố mở từ sáng sớm, loa to hết cỡ, làm mình trùm chăn kín đầu cũng không thể ngủ nổi; tiếng hai đứa em chí choé vì một đứa lỡ ăn hết bim bim, không để phần...   Cuối tuần,  Hà Nội khiến mình nhớ nhà biết bao nhiêu...   | Thaor. 📷:  Bài 2:   | 15 . 03 . 2024 - Anh đợi em |  - Hôm nay em bận quá, huhu  - Em cứ làm hết việc đi, anh đợi - Nếu thế thì muộn lắm  - Muộn cỡ nào anh cũng đợi được mà. Anh ở đây để đợi em.  Sao chữ ""đợi em"" nghe ngọt, mà chân thành thế. Hoá ra, hạnh phúc đôi khi chỉ đơn giản thế thôi.   Là... Bận xong, vẫn có người đang chờ mình. Không để mình cô đơn.  Bận xong, được ngồi ăn, ngồi kể mấy thứ linh tinh, vớ vẩn vẫn có người nghe, người cười.   Người ta bảo Hà Nội vui nhất là khi có tiền và có người mình thương. Thiếu một trong hai, niềm vui cũng bớt đi muôn phần.   May là, tiền chưa có nhiều, nhưng vẫn có người mình thương, cũng vừa vặn thương mình, biết vì nhau mà phấn đấu. Giờ ít tiền một chút cũng không sao, cứ cố gắng, sau biết đâu đủ đầy, vẫn còn bên nhau...   | Thaor.   Bài 3: Tus Hạnh phúc của bạn là gì?   Bài 4:   | 15 . 03 . 2024 - Thất bại trong tình yêu |   Mình trải qua vài lần yêu, lần nào cũng bị bỏ rơi cả. Mình bước ra khỏi mối quan hệ với trái tim đầy vết xước, mãi không lành. Chắc mình chưa đủ tốt, nên không xứng đáng được yêu, nhỉ?   Người ta bảo chung thuỷ dễ bị lừa lắm. Yêu gì mà yêu bằng cả trái tim, lại chả đau.   Thế nhưng, lần nào cũng thế, mình luôn sáng bừng vì tình yêu. Yêu là yêu bằng cả con tim luôn đấy.   Chẳng hiểu, mình quan tâm, lo lắng cho người ta nhiều thế, mà lúc nào mình cũng trong trạng thái cô đơn, muốn được hỏi han, dỗ dành.  Có những hôm mình mệt lắm, nhưng mình không dám nói ra, cứ chăm sóc người ta như thể mình rất ổn.   Chẳng hiểu, mình bị bỏ rơi đến mấy lần, nhưng người ta cứ quay lại, là mình tha thứ. Mình yêu, nên mình chấp nhận. Bạn mình mắng là không được mềm lòng như thế, vì mềm lòng nên mới đau lòng.   Mình, tổn thương.  Mình, thất bại trong tình yêu.   Nhưng chưa bao giờ mình hết tin vào tình yêu cả. Mình vẫn luôn muốn được yêu, như cách mình yêu người ta ấy.  Chỉ là, chẳng có ai sẵn sàng xoa dịu cho mình tất thảy đau đớn thôi...   Bài 5:   | 15 . 03 . 2024 - Làm người lớn có mệt không? |   Mình thấy làm người lớn mệt lắm, thế mà mẹ bảo mẹ chẳng mệt bao giờ. Phục mẹ thật!   Ở thành phố này, mình phải bươn chải kiếm sống, giấu đi nỗi buồn, ngày ngày băng băng một đoạn đường xa để đi làm, rồi về với căn phòng vắng tanh, không tiếng người. Lắm khi buồn.   Mẹ bảo, ở Hà Nội thế đủ rồi, về quê kiếm cái gì làm, gần bố gần mẹ cho nó vui.  Nhưng khó lắm, giờ về quê thì làm cái gì được. Mình lại cố bám trụ ở thủ đô, dẫu nó làm mình đau nhiều.   Tập làm người trưởng thành đúng là không đơn giản chút nào.  Dạo này, xe hỏng giữa đường cũng khóc, mẹ hỏi thăm một câu cũng khóc, máy tính bật mãi không lên - chắc là hỏng, cũng khóc...   Những việc tưởng chừng như chẳng nghiêm trọng, chẳng có gì, lại làm mình khóc. Chắc là bị dồn nén quá lâu nên mới thế.   Nên mình mong thành phố này sẽ dịu dàng mới mình hơn, để mình cười, mình lớn 🍃  | Thaor  📷:",,,,,Đạt,Duyệt
2024/03/15,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02VwSjmN33BGNtKC68Evwbty6j6Z4uJdERkSyfXxasbWPw12r8ZLZacTKxPYTLFsvSl?__cft__[0]=AZUILcXT7bfdEa1qTtCRFzXDoKzSjRXxJ8IMFJV-I_6f1e4CIBsTAxwPKIRtb49pD1DhDJdlnzyhZnG7QH0j-df9P8boZ4AIjDen-FPNVSEu94f9S-a8sHE1F6Z8f5AiHuI&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02WA7x1RxUBk9TH6ddPnUTE1kt6H1jozXXVPo7XUyuvFC6Zu5QMjhoLXaXzdbH6LeTl,Đạt,Duyệt
2024/03/15,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02VxY5bPanToEibTipzWVeKPghTxyY5WtZ3Jov2RSDckWBXccYC2mvdfoPWWaMwjUvl?__cft__[0]=AZXmoyqY9ZcVOKvlcG32X1AodV2W6BdAW7LO7URw8vTCR8YXJ1KLdVvPZrJaxCPkLP94fB4QnK_tIklWuqsrmybgGzD9GzBuijqODM991IEg1Zraypu4-WhSZ75j09UjGCI&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02WBDHqTWDUCtxGchgfVCxhTx7r33hhfhJcKj2JbUfAqFs52CXDW6cWVixeG556ytal,Đạt,Duyệt
2024/03/15,Chuyện của Hà Nội,Khanh Huyen,"| 15 . 03 . 2024 - MÙA HOA MỘC MIÊN |  Tháng Ba tới, đưa màu đỏ cam của hoa mộc miên về trên những con đường quen của Thủ đô.  Hoa mộc miên là tên gọi khác của hoa gạo, nhưng mình thích cái tên mộc miên hơn, chẳng biết vì sao mà đọc lên là nghe được cả sự dịu dàng và dễ chịu của loài hoa ấy. Hoa mộc miên dần nở tức là chuẩn bị hết mùa lạnh, mùa hè vì vậy mà sẽ sớm đến.   Tình thật nhỉ, những ngày mà Hà Nội tràn ngập trong đủ loại hoa, từng góc phố, từng con ngõ. Vẫn thật mong cậu có thể sắp xếp thời gian, tranh thủ dạo vòng quanh thành phố, đi ngắm Hà Nội mấy mươi mùa hoa!  | Chốn 📷: Hoà Lê | Chuyện của Hà Nội group","https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432565691_800869248587523_4270062885489137523_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEWbS85ElOHltM2ZVlQFQNlGp_m15oY0Qcan-bXmhjRB-I6B3H1hFKdRfuZKC0-fEL-J83-JxYsfFcReUI7tQRX&_nc_ohc=8vZMWzB2QJUAX8H-nEw&_nc_ht=scontent.fhan2-3.fna&oh=03_AdRWxEecjXufBs10GsATMzGgXwZF4EEgYW5AJLrlr8nGRw&oe=6631ECAE 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/431145105_1545005402950092_721614801041899698_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeG04MPVbT3OJFHmes_JZ5JWqVDgytyJI8mpUODK3IkjyeLvD--Q_Ma0-Jkj9tIqaePz-BXV-s8CNZHx52KB8AXZ&_nc_ohc=GYK3lFv3l_QAX_88UJG&_nc_ht=scontent.fhan2-4.fna&oh=03_AdSG3F52q8ZihHoyl-ro43ZtGLrGYqzHWRcHGFMF-5UQbg&oe=6631F1D5 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432991608_770234555055428_3773650490591120542_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHIlklvYPJIzzwlEB2YdStQSu3XpJ5pO3xK7deknmk7fGfLSpGEOgJuYTqLuSVOYKb5G1QnvCA4Gvhw0XN3YlZS&_nc_ohc=zKGeT52fqjcAX8_hJW3&_nc_ht=scontent.fhan2-3.fna&oh=03_AdQOK7Tu5_LEjqyElbuLRxA-FCInbIDeydW5pa-H98uEiw&oe=6631E913 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/431266549_949369276564460_7330281236056262273_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF86oiQBWRRUcRxE_-Va8M45FdPRGint33kV09EaKe3fR_jfgpr8GZj01_2b2a0KANSSMkvsqVEISyrK-IKWDbC&_nc_ohc=qVB5ALehs9IAX-iMaj_&_nc_ht=scontent.fhan2-3.fna&oh=03_AdSd4VZIO158sgluWJ0cnDn1XlwsJbSGjDw0rASGS9y0Tg&oe=6631CECA 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/430905423_923045266024916_8927506132090266777_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGW0Rt1hv3Q2FDW_LqoOAjLw5upW7K3xEHDm6lbsrfEQT2Ccc4TSi4Az_MID6GNqfNQpJoqzAOKGz2ylBEWsiS_&_nc_ohc=eobxexa_1z0AX9qvNFs&_nc_ht=scontent.fhan2-3.fna&oh=03_AdQufU-sMJecqpfz1-cMb-zOb9OSuQ6ja9lOobTQCBi36g&oe=6631E12A 
https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/432951132_1192074205531796_4101034064429530021_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeHs3sMUqSMIBBy7mGhRH-tlkIZqcmr85G-Qhmpyavzkbx24Gilt1mPODuURZKVwa2h6SqjY35fBQJmSRiNJdKo4&_nc_ohc=iKTZDOApUAgAX-HNmrg&_nc_ht=scontent.fhan2-3.fna&oh=03_AdRXK7torIqWR708yncW9yzmgpluO19N0msqwl54KsPRUw&oe=6631D846 ",,,,Bách,Duyệt
2024/03/15,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02oYZNzJooSGWHBFK1FEdSphr8CQQ4N7LWhsUpogU3iQNtUv3zhnYVXqA5v1YBPDmDl?__cft__[0]=AZVUHH8zNF9mPOQdiHol8ozEJwK9QGjyuZ00SBASWAwAKMNUY4BtgrGscMYVpuII6mQvehkPkKd1f9r8G9rHDRPRjEgEMGryPt9GlT8csX_iRHjP8qPXdqXuJbRX3Ih4bNs&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02oHH4fjA2ckpdgTM6Wwi1L4EzMqMBHv586zfYmg24zDpb3vRvETrNa4s2cvTshY3Tl,Đạt,Duyệt
2024/03/15,Chuyện của Hà Nội,Thao Thu Giap,"| 15 . 03 . 2024 - Hà Nội, mưa |   Nhiều người hay mượn cơn mưa để buồn. Thật ra, không phải vì trời mưa nên buồn đâu. Chẳng qua là lòng bộn bề quá rồi nên vịn vào cơn mưa để vỡ oà thôi.   Nhiều người không thích trời mưa, vì mưa kiểu này ảm đạm, tẻ nhạt, trơn và bẩn lắm. Ra ngoài mà cứ lùng tùng mũ áo, be bịt, che đậy khắp cả, người bí ơi là bí.   Trời mưa làm kính ướt hết, mắt cận không nhìn thấy gì. Một mình đi giữa đường Hà Nội tấp nập xe cộ, thấy bản thân bé tẹo, cô đơn, mãi không về đến nhà.   Nhưng nếu khóc giữa trời mưa thì không ai biết. Thích thật. Tiếng mưa át cả tiếng khóc.    Tự nhiên cứ muốn vỡ tan ra,  Nhưng cũng muốn đi tìm sự thảnh thơi nữa.  Ôi, mâu thuẫn nhỉ?   Thôi cố gắng nhá, chăm chỉ nốt, làm việc nốt, rồi cuối tuần cùng tìm bình yên 🍃 Nếu không có nắng, thì tìm nắng trong lòng...  | Thaor. 📷: kayyliin._","https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/432079915_25216543704658010_36719391536651511_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF_lTLF9rNs22wNtOFWigS7AJskwWvigTsAmyTBa-KBOzxNndrJJXesfdjSu4kTCLTJDaOEgtbZ2287-y9AknWM&_nc_ohc=FA1z14bFOTUAX-bybi5&_nc_ht=scontent.fhan20-1.fna&oh=03_AdTo242_6UVIakDj6ID69J5F0X9mRKgepQamok5bLKdFVA&oe=6631FD61 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/431753955_423581513500916_6885702168754853035_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeETPRWgpkt2pSeH8cdSF13ZWBjJWcJwV3FYGMlZwnBXcWiVFgcD94XyEfG8c2VOXgJ254lAPTKlbE3qn-XTukyq&_nc_ohc=joC3uxB-FlkAX_EFNUp&_nc_ht=scontent.fhan2-4.fna&oh=03_AdTeGaAoMIwO_lt87d7yrNHMrfW3xJZhmtNkIr_hxUD3Sg&oe=6631EF2D 
https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/432103084_955572692825527_8210406691285400932_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeERq9UY_u8sZuFnq_hfNT9LdWel6x7wYdd1Z6XrHvBh15RrMm3Ye_CcleHAjwtKG6j_aM8ZJeX27spElNzsmN5m&_nc_ohc=mUVVS1xLDCMAX_wP1Kq&_nc_ht=scontent.fhan20-1.fna&oh=03_AdSMCyoXIyuun6Zg7XrtEeI0ZLWngcw7DLSq6Xv9AesR9g&oe=66320074 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/431844818_394874403174446_7372397929063628042_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFzT50o_kTTIh-YZWavZd3elDdYsQ3m0eeUN1ixDebR58gmlKTHx_QBnNKikj6xX4USAaHWC5xGHKGPQXbrFLlP&_nc_ohc=A8IcEjIo4hAAX_5XzNC&_nc_ht=scontent.fhan2-5.fna&oh=03_AdRJlP399iewiXs7laydy3rzTeENXwueDm27A6r_x9yV2Q&oe=6631F0B3 ",,,,Đạt,Duyệt
2024/03/15,Chuyện của Hà Nội,Khanh Huyen,"RỐT CUỘC THÌ LÒNG TỰ TRỌNG LÀ GÌ?   “Ngày xưa khi mọi người nói đến chuyện khuyết tật, anh ghét người ta lắm. Nhưng giờ khi anh đặt mình vào vị trí người khác, anh thấy chuyện đó bình thường.”  Vậy thì lòng tự trọng là gì, trọng lượng lòng tự trọng như thế nào?   | Anh Vũ Ngọc Anh chia sẻ trong Podcast “A Beat Of Life” số 09","https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/431246141_334906032900229_2704289609593030336_n.png?_nc_cat=105&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGLgvxFb4es9VlYTr1Sz78YEw6elf3wp6MTDp6V_fCno0zg_BaYIeJOXwQxYLHY5OQRgx1OkEJzcuTYyHHRbtCS&_nc_ohc=EvqATb5PcuMAX9LPkPp&_nc_ht=scontent.fhan2-4.fna&oh=03_AdTp8Lw_ZkNl87R3dlEn1wBX4vtA8lZM21ZoqY7RM7JjYA&oe=6631F3E4 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/432570122_1579921219425729_4776693449651920505_n.png?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeGaNokCjgwf8HkLPQRTnzaE8Z0XTCOhwZfxnRdMI6HBl0Dq8H67M1VSjo7cL1GvDOUL_cMa-cVlNOxtuFvTJ_mv&_nc_ohc=3iWR5afvPr0AX9DuZx3&_nc_ht=scontent.fhan2-5.fna&oh=03_AdSsR9dp6myTFr7m7B-sxSqQePHmweF7NRK3e6ueoxIVsQ&oe=6631D102 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/431101557_1175712446747166_2590173615965566333_n.png?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFfFTUTRRKXnR5I0e97qhDnGAVNNYw4pXYYBU01jDildqdaHenDVrZaI7ArVaXYDcm6AYl_i6IOdT_Vli5EoR1T&_nc_ohc=-Wrhl_smRW8AX9U8f3M&_nc_ht=scontent.fhan2-5.fna&oh=03_AdQI8uleku2T8T8h_tgknmIxspWdgQ6NP_JaCoHw7hiLrg&oe=6631FDFE 
https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/431223457_2519178351602680_7740709647704543588_n.png?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFTtDeiyo4mAhZ3RV5CYsuFgYE8Fm-lf2KBgTwWb6V_YoVan-uzCbGu4ilXvVp0Xa99dMbAMThtu8Dmd0_qXo0U&_nc_ohc=WCw4AUPaWMIAX_vNg16&_nc_ht=scontent.fhan2-5.fna&oh=03_AdQu1EaB4_JsHCM1aUyLamdPK7tnYLZSlxoHnnRAddMvNw&oe=6631CCD7 ",,,,Đạt,Duyệt
2024/03/15,Chuyện của Hà Nội,Hoang Tuấn Anh, ,https://scontent.fhan20-1.fna.fbcdn.net/v/t1.15752-9/431058907_7547844351940776_2864993674832028853_n.png?_nc_cat=103&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFvcNE5CYRwSiSo23ruHere0xN48Johg4zTE3jwmiGDjNOz1YK-rsLT5BOO4VlPB5cnLa9TWS7PxxP2iSLPTJaN&_nc_ohc=vgcFuZBMvEcAX_jtcb5&_nc_ht=scontent.fhan20-1.fna&oh=03_AdQz5o1399G4bFk0nkOzwhg1KKGkWm8TOAMneKZ9RKOPEQ&oe=6631D49B ,,,,Đạt,Duyệt
2024/03/15,Chuyện của Hà Nội,Tuan Dinh Zin,Xin anh em 2 lai,https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/431816337_1331494794192681_4813119694794409136_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeF2wPuDJTb9pBWmwHKwV2VFRcLoKupaJH5Fwugq6lokfi1WkMs36eYqFwcbFyX3dK52cdEHD0buMeUfNDv9uXq-&_nc_ohc=Jdks9hgj8CoAX_C2vFD&_nc_ht=scontent.fhan2-3.fna&oh=03_AdRpzSOOqvf0o5bX0-fc6BpihwXJ_U4cUiPL9DF3up3oFw&oe=663201AC ,,,,Đạt,Duyệt
2024/03/15,Chuyện của Hà Nội,Tuan Dinh Zin,"SAU MẤY NGÀY LAN TRUYỀN TRÊN MXH, ""NGÕ ko SỢ VỢ” ĐÃ BỊ GỠ BIỂN 😅😅  Sau hai năm ngự ở trên cao, tấm biển ""Ngõ không sợ vợ"" ở phường Phúc Tân, quận Hoàn Kiếm (Hà Nội) bỗng bị gỡ xuống sau vài ngày gây xôn xao mạng xã hội.  Buổi chiều đầu tiên không còn tấm biển độc đáo, những ông chồng trong xóm vẫn vui vẻ lạc quan. ""Chúng tôi chăm sóc con cái, nấu cơm và đặc biệt là vẫn mãi... sợ vợ"", người đàn ông nói.  Các anh chồng có vùng lên nhưng không đáng kể, tuy biển gỡ nhưng tinh thần của con ngõ vẫn luôn được nhớ tới 👍  -Z Theo: Vietnamnet","https://scontent.fhan2-5.fna.fbcdn.net/v/t1.15752-9/431415484_1070467040731859_5006416901467406173_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeElSTCgg3KO8u9wQNTIBQBiKvvGGnbv_y0q-8Yadu__Lb4ZhzczElQxvC33kD4fGNIZSi-DGrOcQhFi0z6xdA3v&_nc_ohc=IWEFxb0yMeoAX8qTA1u&_nc_ht=scontent.fhan2-5.fna&oh=03_AdSEnGsnz-N0mo0pEnJCeL1IdXq9u201DJ7xe0jqtv2o1g&oe=6631EDDB 
https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/431838681_1123144788817320_7371268849174351770_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEYTal7h8znWYwEgLhl_jllzScRBhQy_wnNJxEGFDL_CegidNP4kw7TYwFxKE-SXE_m9RjKsp9v3XPPR16d6TRf&_nc_ohc=dRymPK3KpFUAX8-ZBzh&_nc_ht=scontent.fhan2-4.fna&oh=03_AdS9Lj8osBNEW-Cl4g8OCkTI61ntZmTfDbEe-rliUeKMYg&oe=6631E469 ",,,,Đạt,Duyệt
2024/03/15,Chuyện của Hà Nội,Thao Thu Giap,Thao đã gửi một file đính kèm.,,,,,Đạt,Duyệt
2024/03/15,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0ccvTzR6UdHoVhUyUP9tE2EMYEKYUDeTJoCeZVZGvoTVVregaYk9yKNDomGwy2fMfl?__cft__[0]=AZUDBMH7ZE5KS_jVSTVL-nBYCUJLbhg57gSOecv8sDG3v6Kw30rNc8T3sKZmsveHMUktbL_CGcVBnY0MDGLNTAof9v6kZrAdsfvSndJKl9xjARDhSJR1TzV1L_yQ_lk1Aes&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0cMe9fqShoq5Gs5vRVJ3p54E53p1QrNwz4EZPJKhSfniaJP3oiRCV8qnrCinRvEA2l,Bách,Duyệt
2024/03/14,Chuyện của Hà Nội,Thao Thu Giap,Thao đã gửi một file đính kèm.,,,,,Bách,Duyệt
2024/03/14,Chuyện của Hà Nội,Khanh Huyen,check giúp e a,https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/431236947_1185521985966988_9196366291685205457_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeFx1ErUnT9TSM9KqsR1sZzRR1Ym_r2jfnxHVib-vaN-fD-xC7hliP4VfAo4oeAWGvlCAliZYh5EcZi0nNDTXd1u&_nc_ohc=1wYzEzkxcgcAX9i4cmQ&_nc_ht=scontent.fhan2-3.fna&oh=03_AdQiUKMDq50S8C_DDGrIxcKzOfGk7CxJ9llZH9xT4_lIQw&oe=66320238 ,,,,Bách,Duyệt
2024/03/14,Chuyện của Hà Nội,Khanh Huyen,"- Ông ơi, cháu thấy người lớn rất là ngốc. - Ngốc á? Sao lại ngốc? - Ví dụ như cháu, cháu thích bạn Phương ở lớp, hôm qua cháu vừa xin tiền mẹ mua cho bạn một thanh socola, xong rồi tỏ tình bạn vì hôm nay là Valentine luôn. Thế mà cháu thấy người lớn thích nhau mà người lớn lại giấu, người lớn chả nói gì cả. Sao lại thế ạ, cháu thấy rất là ngốc! —-------------------- Hôm nay, cậu đã “dám” mua một thanh socola, và tỏ tình với ai đó chưa?  | Chốn 📸: Phát",,,,,Bách,Duyệt
2024/03/14,Chuyện của Hà Nội,Khanh Huyen,Valentine trắng là dịp để bạn nam đáp lại tình cảm bạn nữ đã tặng quà cho họ vào Valentine đỏ. Vậy nên nếu bạn không tặng quà hay nhận được quà vào 14/02 thì khả năng hôm nay bạn cũng không nhận được quà đâu 😇,,,,,Đạt,Duyệt
2024/03/14,Chuyện của Hà Nội,Tuan Dinh Zin,Tiết kiệm cả năm trời để lên Hà Giang chụp ảnh sông Nho Quế mà nước lạ lắm 🥲   Cre: Hoàng An Let's Go,https://scontent.fhan2-3.fna.fbcdn.net/v/t1.15752-9/431346608_767796285296326_3106782719985313839_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeEeAiUOI9knRu5Mb-fsp4XWffgWu-uOHiZ9-Ba7644eJvDr14myMcGKe5eqGpTudSKgvzYbMwQxlnvPgMzrqQi2&_nc_ohc=nK6BrZdCqyQAX9LnSQr&_nc_ht=scontent.fhan2-3.fna&oh=03_AdR027_nXb-dSybmDW2mOnaTeXptlRkvgDGrowYJ_jem7Q&oe=66320062 ,,,,Đạt,Duyệt
2024/03/14,Chuyện của Hà Nội,Nguyễn Đăng Minh Quân,https://www.facebook.com/share/p/UmHuLSHD3FGHqP86/?mibextid=CDWPTG,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid06o9nTPVwB9yExpPuYrcgMaNHqC6UnXMgpvjM3883TrxHgNZMq4YagsQmbJjtC7gNl,Đạt,Duyệt
2024/03/14,Chuyện của Hà Nội,Hoang Tuấn Anh,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid02TMpstUQhURT6hbXUFAoGpW5WWSAXUZosEs6mbc3nQHeXihuX4dkDVAaTUGKZixXol?__cft__[0]=AZUwWPlS8s19QqehkPPkFCJ9XxJzk4UjhaKBURDPpuUt8xrdg81QUUjZpYIX1x56rDZHXquJtgJF3p4U3UGwk5iRnTdIuejFyrFHOLUFPOH0wXEm9j66w4QyT0KT9Fdc8l7kxpyboAKT6w86qtDD7yxQbDU0FIRDfHnd3hRZt0AsuERyh9WnFIPAOVwc2dyH-VU&__tn__=%2CO%2CP-R,,,,https://www.facebook.com/ChuyencuaHaNoi/posts/pfbid0Q2ruDNhmdTqm3uiN5LH6CV2VD9bentGND6wRYDGVRFENyDMSMSAjKAuH2LXkv5zDl,Bách,Duyệt
2024/03/14,Chuyện của Hà Nội,Khanh Huyen,Hướng dẫn cách tỏ tình một cô gái làm social:,https://scontent.fhan2-4.fna.fbcdn.net/v/t1.15752-9/430970918_7272518952863030_2423845998857590312_n.png?_nc_cat=100&ccb=1-7&_nc_sid=5f2048&_nc_eui2=AeE0ssfDQlaXew2t96gXx-alhc1d6KJoH5OFzV3oomgfk72WWgHXQkgdh46by391zd_59K9tsnkAL_tHFCY06JFF&_nc_ohc=oFWUEGkrph4AX_xL4v9&_nc_ht=scontent.fhan2-4.fna&oh=03_AdR2UEY8kvDkRjCZwk_k7_dUTStQ9StqCxxGVOCHbH4hYQ&oe=6631DC6D ,,,,Đạt,Duyệt
